type,lines,run,accuracy,thinking_length,non_thinking_length,problem_id
pseudo_thinking,100,1,100.0,8460,0,1985-5
pseudo_thinking,100,1,0.0,55974,0,1985-6
pseudo_thinking,100,1,100.0,3936,0,1985-7
pseudo_thinking,100,1,100.0,33438,0,1985-8
pseudo_thinking,100,1,100.0,6342,0,1985-9
pseudo_thinking,100,1,100.0,24627,0,1985-10
pseudo_thinking,100,1,100.0,58889,0,1985-11
pseudo_thinking,100,1,100.0,21089,0,1985-12
pseudo_thinking,100,1,100.0,11982,0,1985-13
pseudo_thinking,100,1,100.0,16457,0,1985-14
pseudo_thinking,100,1,0.0,55427,0,1985-15
pseudo_thinking,100,1,100.0,2540,0,1986-1
pseudo_thinking,100,1,100.0,9822,0,1986-2
pseudo_thinking,100,1,100.0,5326,0,1986-3
pseudo_thinking,100,1,100.0,3663,0,1986-5
pseudo_thinking,100,1,100.0,8589,0,1986-6
pseudo_thinking,100,1,100.0,9734,0,1986-7
pseudo_thinking,100,1,100.0,6082,0,1986-8
pseudo_thinking,100,1,0.0,29767,0,1986-9
pseudo_thinking,100,1,100.0,17716,0,1986-10
pseudo_thinking,100,1,0.0,33749,0,1986-11
pseudo_thinking,100,1,0.0,46173,0,1986-12
pseudo_thinking,100,1,0.0,53143,0,1986-13
pseudo_thinking,100,1,100.0,39274,0,1986-14
pseudo_thinking,100,1,0.0,33863,0,1986-15
pseudo_thinking,100,1,100.0,6636,0,1987-1
pseudo_thinking,100,1,100.0,8841,0,1987-2
pseudo_thinking,100,1,100.0,13724,0,1987-3
pseudo_thinking,100,1,100.0,15615,0,1987-4
pseudo_thinking,100,1,100.0,5760,0,1987-5
pseudo_thinking,100,1,0.0,36888,0,1987-6
pseudo_thinking,100,1,100.0,10636,0,1987-7
pseudo_thinking,100,1,0.0,33173,0,1987-8
pseudo_thinking,100,1,100.0,14965,0,1987-9
pseudo_thinking,100,1,100.0,10808,0,1987-10
pseudo_thinking,100,1,100.0,10774,0,1987-11
pseudo_thinking,100,1,100.0,17533,0,1987-12
pseudo_thinking,100,1,0.0,37262,0,1987-14
pseudo_thinking,100,1,0.0,39644,0,1987-15
pseudo_thinking,100,1,100.0,5621,0,1988-2
pseudo_thinking,100,1,100.0,5179,0,1988-3
pseudo_thinking,100,1,100.0,4757,0,1988-5
pseudo_thinking,100,1,100.0,13999,0,1988-7
pseudo_thinking,100,1,100.0,9510,0,1988-8
pseudo_thinking,100,1,100.0,8318,0,1988-9
pseudo_thinking,100,1,100.0,21963,0,1988-10
pseudo_thinking,100,1,100.0,7108,0,1988-13
pseudo_thinking,100,1,100.0,8999,0,1988-14
pseudo_thinking,100,1,0.0,58121,0,1988-15
pseudo_thinking,100,1,100.0,2716,0,1989-1
pseudo_thinking,100,1,100.0,3697,0,1989-2
pseudo_thinking,100,1,100.0,13051,0,1989-4
pseudo_thinking,100,1,100.0,3210,0,1989-5
pseudo_thinking,100,1,100.0,15265,0,1989-7
pseudo_thinking,100,1,100.0,17653,0,1989-8
pseudo_thinking,100,1,100.0,12695,0,1989-9
pseudo_thinking,100,1,0.0,19435,0,1989-11
pseudo_thinking,100,1,100.0,19891,0,1989-13
pseudo_thinking,100,1,100.0,5606,0,1990-1
pseudo_thinking,100,1,0.0,8686,0,1990-2
pseudo_thinking,100,1,100.0,19406,0,1990-3
pseudo_thinking,100,1,100.0,20061,0,1990-5
pseudo_thinking,100,1,100.0,22828,0,1990-6
pseudo_thinking,100,1,100.0,4179,0,1990-7
pseudo_thinking,100,1,100.0,6285,0,1990-9
pseudo_thinking,100,1,100.0,24044,0,1990-10
pseudo_thinking,100,1,0.0,36820,0,1990-11
pseudo_thinking,100,2,100.0,3662,0,1983-1
pseudo_thinking,100,2,100.0,9932,0,1983-2
pseudo_thinking,100,2,100.0,6908,0,1983-3
pseudo_thinking,100,2,0.0,29364,0,1983-4
pseudo_thinking,100,2,0.0,35265,0,1983-5
pseudo_thinking,100,2,100.0,6938,0,1983-6
pseudo_thinking,100,2,100.0,37790,0,1983-7
pseudo_thinking,100,2,100.0,13394,0,1983-8
pseudo_thinking,100,2,100.0,15080,0,1983-9
pseudo_thinking,100,2,100.0,40958,0,1983-10
pseudo_thinking,100,2,100.0,44489,0,1983-11
pseudo_thinking,100,2,0.0,40203,0,1983-12
pseudo_thinking,100,2,100.0,12729,0,1983-13
pseudo_thinking,100,2,100.0,15689,0,1983-14
pseudo_thinking,100,2,0.0,35671,0,1983-15
pseudo_thinking,100,2,100.0,11172,0,1984-1
pseudo_thinking,100,2,100.0,9187,0,1984-2
pseudo_thinking,100,2,0.0,17231,0,1984-3
pseudo_thinking,100,2,0.0,16950,0,1984-4
pseudo_thinking,100,2,100.0,5081,0,1984-5
pseudo_thinking,100,2,100.0,10309,0,1984-6
pseudo_thinking,100,2,0.0,29790,0,1984-7
pseudo_thinking,100,2,0.0,39656,0,1984-8
pseudo_thinking,100,2,100.0,14664,0,1984-9
pseudo_thinking,100,2,0.0,38844,0,1984-10
pseudo_thinking,100,2,100.0,9860,0,1984-11
pseudo_thinking,100,2,100.0,20329,0,1984-12
pseudo_thinking,100,2,100.0,7903,0,1984-13
pseudo_thinking,100,2,100.0,14530,0,1984-14
pseudo_thinking,100,2,100.0,8270,0,1985-1
pseudo_thinking,100,2,100.0,4087,0,1985-2
pseudo_thinking,100,2,100.0,5318,0,1985-3
pseudo_thinking,100,2,0.0,43831,0,1985-4
pseudo_thinking,100,2,100.0,6125,0,1985-5
pseudo_thinking,100,2,0.0,48876,0,1985-6
pseudo_thinking,100,2,100.0,5340,0,1985-7
pseudo_thinking,100,2,100.0,22445,0,1985-8
pseudo_thinking,100,2,100.0,9346,0,1985-9
pseudo_thinking,100,2,0.0,28891,0,1985-10
pseudo_thinking,100,2,100.0,25657,0,1985-11
pseudo_thinking,100,2,100.0,10953,0,1985-12
pseudo_thinking,100,2,100.0,15001,0,1985-13
pseudo_thinking,100,2,100.0,20862,0,1985-14
pseudo_thinking,100,2,0.0,53016,0,1985-15
pseudo_thinking,100,2,100.0,3547,0,1986-1
pseudo_thinking,100,2,100.0,15782,0,1986-2
pseudo_thinking,100,2,100.0,5985,0,1986-3
pseudo_thinking,100,2,100.0,7528,0,1986-5
pseudo_thinking,100,2,100.0,7313,0,1986-6
pseudo_thinking,100,2,100.0,9864,0,1986-7
pseudo_thinking,100,2,100.0,19880,0,1986-8
pseudo_thinking,100,2,0.0,17162,0,1986-9
pseudo_thinking,100,2,100.0,10975,0,1986-10
pseudo_thinking,100,2,0.0,34577,0,1986-11
pseudo_thinking,100,2,0.0,44442,0,1986-12
pseudo_thinking,100,2,0.0,54660,0,1986-13
pseudo_thinking,100,2,100.0,15418,0,1986-14
pseudo_thinking,100,2,0.0,34866,0,1986-15
pseudo_thinking,100,2,100.0,11166,0,1987-1
pseudo_thinking,100,2,0.0,43362,0,1987-2
pseudo_thinking,100,2,100.0,7910,0,1987-3
pseudo_thinking,100,2,100.0,14801,0,1987-4
pseudo_thinking,100,2,100.0,5752,0,1987-5
pseudo_thinking,100,2,0.0,28386,0,1987-6
pseudo_thinking,100,2,100.0,13176,0,1987-7
pseudo_thinking,100,2,0.0,38323,0,1987-8
pseudo_thinking,100,2,100.0,10230,0,1987-9
pseudo_thinking,100,2,100.0,12039,0,1987-10
pseudo_thinking,100,2,100.0,22128,0,1987-11
pseudo_thinking,100,2,100.0,10542,0,1987-12
pseudo_thinking,100,2,100.0,13983,0,1987-14
pseudo_thinking,100,2,0.0,38291,0,1987-15
pseudo_thinking,100,2,100.0,6144,0,1988-2
pseudo_thinking,100,2,100.0,3567,0,1988-3
pseudo_thinking,100,2,100.0,6375,0,1988-5
pseudo_thinking,100,2,0.0,29911,0,1988-7
pseudo_thinking,100,2,100.0,11140,0,1988-8
pseudo_thinking,100,2,100.0,6814,0,1988-9
pseudo_thinking,100,2,100.0,10298,0,1988-10
pseudo_thinking,100,2,100.0,9111,0,1988-13
pseudo_thinking,100,2,100.0,21869,0,1988-14
pseudo_thinking,100,2,0.0,58204,0,1988-15
pseudo_thinking,100,2,100.0,6507,0,1989-1
pseudo_thinking,100,2,100.0,10325,0,1989-2
pseudo_thinking,100,2,100.0,27000,0,1989-4
pseudo_thinking,100,2,100.0,5041,0,1989-5
pseudo_thinking,100,2,100.0,4867,0,1989-7
pseudo_thinking,100,2,100.0,10142,0,1989-8
pseudo_thinking,100,2,100.0,10335,0,1989-9
pseudo_thinking,100,2,0.0,27010,0,1989-11
pseudo_thinking,100,2,0.0,51188,0,1989-13
pseudo_thinking,100,2,100.0,10267,0,1990-1
pseudo_thinking,100,2,0.0,5073,0,1990-2
pseudo_thinking,100,2,0.0,13028,0,1990-3
pseudo_thinking,100,2,100.0,11860,0,1990-5
pseudo_thinking,100,2,100.0,7791,0,1990-6
pseudo_thinking,100,2,100.0,4098,0,1990-7
pseudo_thinking,100,2,100.0,4156,0,1990-9
pseudo_thinking,100,2,100.0,28092,0,1990-10
pseudo_thinking,100,2,0.0,39066,0,1990-11
pseudo_thinking,100,3,100.0,5807,0,1983-1
pseudo_thinking,100,3,100.0,6870,0,1983-2
pseudo_thinking,100,3,100.0,6536,0,1983-3
pseudo_thinking,100,3,100.0,26779,0,1983-4
pseudo_thinking,100,3,100.0,16769,0,1983-5
pseudo_thinking,100,3,100.0,14959,0,1983-6
pseudo_thinking,100,3,100.0,33901,0,1983-7
pseudo_thinking,100,3,100.0,12561,0,1983-8
pseudo_thinking,100,3,100.0,7120,0,1983-9
pseudo_thinking,100,3,100.0,25536,0,1983-10
pseudo_thinking,100,3,0.0,27727,0,1983-11
pseudo_thinking,100,3,100.0,11027,0,1983-12
pseudo_thinking,100,3,100.0,29081,0,1983-13
pseudo_thinking,100,3,100.0,17211,0,1983-14
pseudo_thinking,100,3,100.0,29329,0,1983-15
pseudo_thinking,100,3,100.0,12602,0,1984-1
pseudo_thinking,100,3,100.0,6226,0,1984-2
pseudo_thinking,100,3,100.0,10148,0,1984-3
pseudo_thinking,100,3,100.0,6034,0,1984-4
pseudo_thinking,100,3,100.0,4953,0,1984-5
pseudo_thinking,100,3,100.0,38200,0,1984-6
pseudo_thinking,100,3,100.0,9516,0,1984-7
pseudo_thinking,100,3,100.0,7488,0,1984-8
pseudo_thinking,100,3,100.0,15465,0,1984-9
pseudo_thinking,100,3,100.0,26221,0,1984-10
pseudo_thinking,100,3,100.0,31649,0,1984-11
pseudo_thinking,100,3,0.0,27719,0,1984-12
pseudo_thinking,100,3,100.0,10368,0,1984-13
pseudo_thinking,100,3,100.0,17797,0,1984-14
pseudo_thinking,100,3,100.0,28287,0,1985-1
pseudo_thinking,100,3,100.0,4923,0,1985-2
pseudo_thinking,100,3,100.0,5404,0,1985-3
pseudo_thinking,100,3,0.0,42064,0,1985-4
pseudo_thinking,100,3,100.0,6828,0,1985-5
pseudo_thinking,100,3,0.0,56711,0,1985-6
pseudo_thinking,100,3,100.0,4125,0,1985-7
pseudo_thinking,100,3,100.0,21366,0,1985-8
pseudo_thinking,100,3,100.0,6773,0,1985-9
pseudo_thinking,100,3,100.0,30825,0,1985-10
pseudo_thinking,100,3,100.0,25110,0,1985-11
pseudo_thinking,100,3,100.0,14941,0,1985-12
pseudo_thinking,100,3,100.0,6152,0,1985-13
pseudo_thinking,100,3,100.0,30932,0,1985-14
pseudo_thinking,100,3,0.0,55895,0,1985-15
pseudo_thinking,100,3,100.0,3088,0,1986-1
pseudo_thinking,100,3,100.0,34822,0,1986-2
pseudo_thinking,100,3,100.0,2227,0,1986-3
pseudo_thinking,100,3,100.0,23001,0,1986-5
pseudo_thinking,100,3,100.0,5347,0,1986-6
pseudo_thinking,100,3,100.0,32602,0,1986-7
pseudo_thinking,100,3,100.0,5097,0,1986-8
pseudo_thinking,100,3,0.0,22173,0,1986-9
pseudo_thinking,100,3,0.0,41408,0,1986-10
pseudo_thinking,100,3,0.0,37941,0,1986-11
pseudo_thinking,100,3,0.0,41370,0,1986-12
pseudo_thinking,100,3,0.0,56133,0,1986-13
pseudo_thinking,100,3,100.0,30450,0,1986-14
pseudo_thinking,100,3,0.0,34773,0,1986-15
pseudo_thinking,100,3,100.0,3751,0,1987-1
pseudo_thinking,100,3,100.0,23513,0,1987-2
pseudo_thinking,100,3,100.0,13851,0,1987-3
pseudo_thinking,100,3,100.0,9054,0,1987-4
pseudo_thinking,100,3,100.0,5596,0,1987-5
pseudo_thinking,100,3,0.0,47233,0,1987-6
pseudo_thinking,100,3,100.0,17122,0,1987-7
pseudo_thinking,100,3,100.0,29874,0,1987-8
pseudo_thinking,100,3,100.0,13124,0,1987-9
pseudo_thinking,100,3,100.0,6583,0,1987-10
pseudo_thinking,100,3,100.0,31155,0,1987-11
pseudo_thinking,100,3,100.0,19849,0,1987-12
pseudo_thinking,100,3,100.0,9794,0,1987-14
pseudo_thinking,100,3,0.0,42642,0,1987-15
pseudo_thinking,100,3,100.0,4780,0,1988-2
pseudo_thinking,100,3,100.0,5099,0,1988-3
pseudo_thinking,100,3,100.0,5273,0,1988-5
pseudo_thinking,100,3,100.0,5657,0,1988-7
pseudo_thinking,100,3,0.0,34496,0,1988-8
pseudo_thinking,100,3,100.0,10760,0,1988-9
pseudo_thinking,100,3,100.0,11978,0,1988-10
pseudo_thinking,100,3,100.0,12924,0,1988-13
pseudo_thinking,100,3,0.0,36111,0,1988-14
pseudo_thinking,100,3,0.0,54279,0,1988-15
pseudo_thinking,100,3,100.0,5035,0,1989-1
pseudo_thinking,100,3,100.0,7056,0,1989-2
pseudo_thinking,100,3,100.0,9002,0,1989-4
pseudo_thinking,100,3,100.0,5025,0,1989-5
pseudo_thinking,100,3,100.0,4856,0,1989-7
pseudo_thinking,100,3,100.0,12494,0,1989-8
pseudo_thinking,100,3,100.0,12261,0,1989-9
pseudo_thinking,100,3,0.0,19650,0,1989-11
pseudo_thinking,100,3,100.0,38515,0,1989-13
pseudo_thinking,100,3,100.0,10347,0,1990-1
pseudo_thinking,100,3,100.0,33720,0,1990-2
pseudo_thinking,100,3,100.0,10074,0,1990-3
pseudo_thinking,100,3,100.0,14975,0,1990-5
pseudo_thinking,100,3,100.0,6156,0,1990-6
pseudo_thinking,100,3,100.0,5115,0,1990-7
pseudo_thinking,100,3,100.0,10092,0,1990-9
pseudo_thinking,100,3,100.0,38350,0,1990-10
pseudo_thinking,100,3,100.0,32949,0,1990-11
pseudo_thinking,100,4,100.0,9212,0,1983-1
pseudo_thinking,100,4,100.0,10392,0,1983-2
pseudo_thinking,100,4,100.0,3508,0,1983-3
pseudo_thinking,100,4,100.0,10179,0,1983-4
pseudo_thinking,100,4,100.0,6926,0,1983-5
pseudo_thinking,100,4,100.0,5717,0,1983-6
pseudo_thinking,100,4,100.0,11512,0,1983-7
pseudo_thinking,100,4,100.0,16726,0,1983-8
pseudo_thinking,100,4,100.0,16769,0,1983-9
pseudo_thinking,100,4,0.0,57080,0,1983-10
pseudo_thinking,100,4,100.0,33270,0,1983-11
pseudo_thinking,100,4,100.0,8780,0,1983-12
pseudo_thinking,100,4,0.0,41240,0,1983-13
pseudo_thinking,100,4,100.0,17666,0,1983-14
pseudo_thinking,100,4,0.0,39638,0,1983-15
pseudo_thinking,100,4,100.0,12379,0,1984-1
pseudo_thinking,100,4,100.0,8584,0,1984-2
pseudo_thinking,100,4,100.0,14086,0,1984-3
pseudo_thinking,100,4,100.0,11682,0,1984-4
pseudo_thinking,100,4,100.0,5272,0,1984-5
pseudo_thinking,100,4,0.0,50333,0,1984-6
pseudo_thinking,100,4,100.0,22311,0,1984-7
pseudo_thinking,100,4,100.0,5361,0,1984-8
pseudo_thinking,100,4,100.0,13788,0,1984-9
pseudo_thinking,100,4,0.0,38897,0,1984-10
pseudo_thinking,100,4,100.0,11119,0,1984-11
pseudo_thinking,100,4,100.0,23385,0,1984-12
pseudo_thinking,100,4,100.0,10960,0,1984-13
pseudo_thinking,100,4,100.0,14932,0,1984-14
pseudo_thinking,100,4,100.0,11066,0,1985-1
pseudo_thinking,100,4,100.0,4485,0,1985-2
pseudo_thinking,100,4,100.0,6486,0,1985-3
pseudo_thinking,100,4,0.0,37745,0,1985-4
pseudo_thinking,100,4,100.0,12687,0,1985-5
pseudo_thinking,100,4,0.0,45313,0,1985-6
pseudo_thinking,100,4,100.0,4098,0,1985-7
pseudo_thinking,100,4,0.0,42113,0,1985-8
pseudo_thinking,100,4,100.0,6485,0,1985-9
pseudo_thinking,100,4,0.0,19647,0,1985-10
pseudo_thinking,100,4,100.0,5404,0,1985-11
pseudo_thinking,100,4,100.0,7643,0,1985-12
pseudo_thinking,100,4,100.0,5100,0,1985-13
pseudo_thinking,100,4,0.0,41600,0,1985-14
pseudo_thinking,100,4,0.0,54304,0,1985-15
pseudo_thinking,100,4,100.0,2555,0,1986-1
pseudo_thinking,100,4,0.0,12222,0,1986-2
pseudo_thinking,100,4,100.0,2022,0,1986-3
pseudo_thinking,100,4,100.0,6917,0,1986-5
pseudo_thinking,100,4,100.0,4353,0,1986-6
pseudo_thinking,100,4,100.0,11061,0,1986-7
pseudo_thinking,100,4,100.0,28164,0,1986-8
pseudo_thinking,100,4,0.0,40175,0,1986-9
pseudo_thinking,100,4,0.0,29964,0,1986-10
pseudo_thinking,100,4,100.0,27916,0,1986-11
pseudo_thinking,100,4,100.0,35483,0,1986-12
pseudo_thinking,100,4,0.0,55278,0,1986-13
pseudo_thinking,100,4,100.0,40569,0,1986-14
pseudo_thinking,100,4,0.0,35933,0,1986-15
pseudo_thinking,100,4,100.0,42507,0,1987-1
pseudo_thinking,100,4,0.0,1193,0,1987-2
pseudo_thinking,100,4,100.0,12531,0,1987-3
pseudo_thinking,100,4,100.0,12190,0,1987-4
pseudo_thinking,100,4,100.0,8252,0,1987-5
pseudo_thinking,100,4,0.0,32705,0,1987-6
pseudo_thinking,100,4,100.0,13748,0,1987-7
pseudo_thinking,100,4,0.0,36960,0,1987-8
pseudo_thinking,100,4,100.0,10652,0,1987-9
pseudo_thinking,100,4,100.0,5852,0,1987-10
pseudo_thinking,100,4,100.0,15572,0,1987-11
pseudo_thinking,100,4,100.0,10376,0,1987-12
pseudo_thinking,100,4,0.0,26752,0,1987-14
pseudo_thinking,100,4,0.0,45556,0,1987-15
pseudo_thinking,100,4,100.0,4357,0,1988-2
pseudo_thinking,100,4,100.0,4421,0,1988-3
pseudo_thinking,100,4,100.0,5184,0,1988-5
pseudo_thinking,100,4,100.0,37185,0,1988-7
pseudo_thinking,100,4,100.0,6094,0,1988-8
pseudo_thinking,100,4,100.0,52041,0,1988-9
pseudo_thinking,100,4,100.0,9966,0,1988-10
pseudo_thinking,100,4,100.0,7972,0,1988-13
pseudo_thinking,100,4,100.0,16407,0,1988-14
pseudo_thinking,100,4,0.0,53934,0,1988-15
pseudo_thinking,100,4,100.0,3047,0,1989-1
pseudo_thinking,100,4,100.0,3472,0,1989-2
pseudo_thinking,100,4,100.0,15951,0,1989-4
pseudo_thinking,100,4,100.0,3516,0,1989-5
pseudo_thinking,100,4,100.0,16781,0,1989-7
pseudo_thinking,100,4,100.0,9854,0,1989-8
pseudo_thinking,100,4,100.0,9135,0,1989-9
pseudo_thinking,100,4,0.0,10266,0,1989-11
pseudo_thinking,100,4,100.0,31081,0,1989-13
pseudo_thinking,100,4,100.0,27583,0,1990-1
pseudo_thinking,100,4,0.0,9842,0,1990-2
pseudo_thinking,100,4,100.0,8317,0,1990-3
pseudo_thinking,100,4,100.0,18522,0,1990-5
pseudo_thinking,100,4,100.0,10229,0,1990-6
pseudo_thinking,100,4,100.0,14479,0,1990-7
pseudo_thinking,100,4,100.0,7035,0,1990-9
pseudo_thinking,100,4,0.0,47742,0,1990-10
pseudo_thinking,100,4,0.0,35784,0,1990-11
pseudo_thinking,100,5,100.0,7700,0,1983-1
pseudo_thinking,100,5,100.0,13702,0,1983-2
pseudo_thinking,100,5,100.0,5713,0,1983-3
pseudo_thinking,100,5,0.0,40046,0,1983-4
pseudo_thinking,100,5,100.0,5748,0,1983-5
pseudo_thinking,100,5,100.0,5031,0,1983-6
pseudo_thinking,100,5,100.0,15450,0,1983-7
pseudo_thinking,100,5,100.0,17966,0,1983-8
pseudo_thinking,100,5,100.0,5840,0,1983-9
pseudo_thinking,100,5,100.0,48279,0,1983-10
pseudo_thinking,100,5,100.0,29337,0,1983-11
pseudo_thinking,100,5,100.0,7908,0,1983-12
pseudo_thinking,100,5,100.0,19350,0,1983-13
pseudo_thinking,100,5,100.0,11354,0,1983-14
pseudo_thinking,100,5,0.0,47933,0,1983-15
pseudo_thinking,100,5,100.0,29448,0,1984-1
pseudo_thinking,100,5,100.0,8874,0,1984-2
pseudo_thinking,100,5,100.0,16247,0,1984-3
pseudo_thinking,100,5,100.0,9899,0,1984-4
pseudo_thinking,100,5,100.0,4252,0,1984-5
pseudo_thinking,100,5,0.0,43875,0,1984-6
pseudo_thinking,100,5,100.0,8450,0,1984-7
pseudo_thinking,100,5,100.0,4512,0,1984-8
pseudo_thinking,100,5,100.0,30888,0,1984-9
pseudo_thinking,100,5,100.0,19112,0,1984-10
pseudo_thinking,100,5,100.0,11226,0,1984-11
pseudo_thinking,100,5,100.0,13879,0,1984-12
pseudo_thinking,100,5,100.0,8205,0,1984-13
pseudo_thinking,100,5,100.0,17465,0,1984-14
pseudo_thinking,100,5,100.0,27083,0,1985-1
pseudo_thinking,100,5,100.0,4166,0,1985-2
pseudo_thinking,100,5,100.0,5674,0,1985-3
pseudo_thinking,100,5,0.0,39964,0,1985-4
pseudo_thinking,100,5,100.0,6587,0,1985-5
pseudo_thinking,100,5,0.0,45199,0,1985-6
pseudo_thinking,100,5,100.0,6464,0,1985-7
pseudo_thinking,100,5,100.0,19052,0,1985-8
pseudo_thinking,100,5,100.0,7113,0,1985-9
pseudo_thinking,100,5,0.0,17310,0,1985-10
pseudo_thinking,100,5,100.0,10040,0,1985-11
pseudo_thinking,100,5,100.0,11411,0,1985-12
pseudo_thinking,100,5,100.0,8628,0,1985-13
pseudo_thinking,100,5,100.0,32455,0,1985-14
pseudo_thinking,100,5,0.0,52201,0,1985-15
pseudo_thinking,100,5,100.0,2933,0,1986-1
pseudo_thinking,100,5,100.0,8843,0,1986-2
pseudo_thinking,100,5,100.0,8360,0,1986-3
pseudo_thinking,100,5,100.0,5800,0,1986-5
pseudo_thinking,100,5,100.0,5361,0,1986-6
pseudo_thinking,100,5,100.0,11563,0,1986-7
pseudo_thinking,100,5,100.0,22860,0,1986-8
pseudo_thinking,100,5,0.0,16567,0,1986-9
pseudo_thinking,100,5,100.0,25450,0,1986-10
pseudo_thinking,100,5,100.0,14621,0,1986-11
pseudo_thinking,100,5,0.0,41789,0,1986-12
pseudo_thinking,100,5,100.0,40144,0,1986-13
pseudo_thinking,100,5,100.0,17512,0,1986-14
pseudo_thinking,100,5,0.0,33839,0,1986-15
pseudo_thinking,100,5,100.0,6254,0,1987-1
pseudo_thinking,100,5,100.0,10635,0,1987-2
pseudo_thinking,100,5,100.0,11520,0,1987-3
pseudo_thinking,100,5,100.0,7573,0,1987-4
pseudo_thinking,100,5,100.0,4765,0,1987-5
pseudo_thinking,100,5,0.0,31843,0,1987-6
pseudo_thinking,100,5,100.0,12571,0,1987-7
pseudo_thinking,100,5,0.0,38866,0,1987-8
pseudo_thinking,100,5,100.0,9767,0,1987-9
pseudo_thinking,100,5,100.0,19274,0,1987-10
pseudo_thinking,100,5,0.0,22064,0,1987-11
pseudo_thinking,100,5,100.0,15256,0,1987-12
pseudo_thinking,100,5,0.0,34294,0,1987-14
pseudo_thinking,100,5,0.0,36785,0,1987-15
pseudo_thinking,100,5,100.0,6905,0,1988-2
pseudo_thinking,100,5,100.0,3070,0,1988-3
pseudo_thinking,100,5,100.0,5043,0,1988-5
pseudo_thinking,100,5,100.0,22821,0,1988-7
pseudo_thinking,100,5,100.0,34199,0,1988-8
pseudo_thinking,100,5,0.0,33915,0,1988-9
pseudo_thinking,100,5,100.0,29044,0,1988-10
pseudo_thinking,100,5,100.0,9653,0,1988-13
pseudo_thinking,100,5,100.0,7350,0,1988-14
pseudo_thinking,100,5,0.0,31906,0,1988-15
pseudo_thinking,100,5,100.0,1095,0,1989-1
pseudo_thinking,100,5,100.0,4325,0,1989-2
pseudo_thinking,100,5,100.0,8059,0,1989-4
pseudo_thinking,100,5,100.0,5326,0,1989-5
pseudo_thinking,100,5,100.0,4164,0,1989-7
pseudo_thinking,100,5,100.0,8873,0,1989-8
pseudo_thinking,100,5,100.0,9293,0,1989-9
pseudo_thinking,100,5,100.0,32535,0,1989-11
pseudo_thinking,100,5,0.0,23912,0,1989-13
pseudo_thinking,100,5,100.0,13248,0,1990-1
pseudo_thinking,100,5,0.0,5569,0,1990-2
pseudo_thinking,100,5,100.0,18420,0,1990-3
pseudo_thinking,100,5,100.0,14026,0,1990-5
pseudo_thinking,100,5,100.0,8146,0,1990-6
pseudo_thinking,100,5,100.0,7680,0,1990-7
pseudo_thinking,100,5,100.0,7702,0,1990-9
pseudo_thinking,100,5,100.0,21885,0,1990-10
pseudo_thinking,100,5,0.0,38324,0,1990-11
pseudo_thinking,1000,1,100.0,6432,0,1983-1
pseudo_thinking,1000,1,100.0,7615,0,1983-2
pseudo_thinking,1000,1,100.0,4748,0,1983-3
pseudo_thinking,1000,1,100.0,10919,0,1983-4
pseudo_thinking,1000,1,100.0,8943,0,1983-5
pseudo_thinking,1000,1,100.0,5754,0,1983-6
pseudo_thinking,1000,1,100.0,14820,0,1983-7
pseudo_thinking,1000,1,100.0,6516,0,1983-8
pseudo_thinking,1000,1,100.0,11148,0,1983-9
pseudo_thinking,1000,1,100.0,14407,0,1983-10
pseudo_thinking,1000,1,0.0,45176,0,1983-11
pseudo_thinking,1000,1,100.0,10927,0,1983-12
pseudo_thinking,1000,1,100.0,21626,0,1983-13
pseudo_thinking,1000,1,0.0,35924,0,1983-14
pseudo_thinking,1000,1,0.0,39733,0,1983-15
pseudo_thinking,1000,1,100.0,12158,0,1984-1
pseudo_thinking,1000,1,100.0,9034,0,1984-2
pseudo_thinking,1000,1,100.0,12975,0,1984-3
pseudo_thinking,1000,1,100.0,5077,0,1984-4
pseudo_thinking,1000,1,100.0,4633,0,1984-5
pseudo_thinking,1000,1,100.0,6937,0,1984-6
pseudo_thinking,1000,1,100.0,18659,0,1984-7
pseudo_thinking,1000,1,100.0,4617,0,1984-8
pseudo_thinking,1000,1,100.0,8362,0,1984-9
pseudo_thinking,1000,1,100.0,12493,0,1984-10
pseudo_thinking,1000,1,100.0,13800,0,1984-11
pseudo_thinking,1000,1,100.0,14543,0,1984-12
pseudo_thinking,1000,1,100.0,9471,0,1984-13
pseudo_thinking,1000,1,100.0,13370,0,1984-14
pseudo_thinking,1000,1,0.0,6265,0,1985-1
pseudo_thinking,1000,1,100.0,4005,0,1985-2
pseudo_thinking,1000,1,100.0,4362,0,1985-3
pseudo_thinking,1000,1,0.0,34501,0,1985-4
pseudo_thinking,1000,1,100.0,9476,0,1985-5
pseudo_thinking,1000,1,0.0,42448,0,1985-6
pseudo_thinking,1000,1,100.0,4377,0,1985-7
pseudo_thinking,1000,1,0.0,43789,0,1985-8
pseudo_thinking,1000,1,100.0,7517,0,1985-9
pseudo_thinking,1000,1,0.0,32771,0,1985-10
pseudo_thinking,1000,1,100.0,20794,0,1985-11
pseudo_thinking,1000,1,100.0,10885,0,1985-12
pseudo_thinking,1000,1,100.0,6215,0,1985-13
pseudo_thinking,1000,1,100.0,22028,0,1985-14
pseudo_thinking,1000,1,0.0,50359,0,1985-15
pseudo_thinking,1000,1,100.0,3949,0,1986-1
pseudo_thinking,1000,1,100.0,4207,0,1986-2
pseudo_thinking,1000,1,100.0,8351,0,1986-3
pseudo_thinking,1000,1,100.0,5774,0,1986-5
